destination_name;total_reviews;destination_rating;review_date;review_rating;review_header;review_author;review_text
Disney Springs - Orlando;12653;45;29 de setembro de 2016;4;Passeio agradável;Luciene10;Local agradável, reúne lojas, complexo de cinemas e shows, restaurantes temáticos, bares e diversões para adultos e crianças. Bonito, alegre, colorido. Alguns restaurantes temáticos tem fila de espera para conseguir mesa em qualquer horário.
Disney Springs - Orlando;12653;45;29 de setembro de 2016;5;Passeio familiar;505alessandrah;Na minha opinião um lugar muito adequado para passear num fim de tarde e a noite, lá voce pode visitar lojas, e comer. Lá tem de tudo, boas lojas, lindos boulevares, e bons restaurantes.
Disney Springs - Orlando;12653;45;27 de setembro de 2016;5;Imperdível;lckaka;Eu sinceramente não estava dando bola para o Disney Springs, fui por muita insistência da esposa. Então, acabei surpreendido! Durante o dia e a tarde são muitas as opções de restaurantes e lojas, com destaque para as lojas da Disney e Lego para as crianças. Mas são realmente inúmeras as atrações locais, inclusive subir de balão e passeio de carro anfíbio. Agora, à noite a região fica ainda melhor, por conta dos muitos músicos que se apresentam ao ar livre em diversos pontos. Para casais, com ou sem filhos, grupos de amigos, mais velhos ou mais novos, todas as gerações. Bom passeio!
Disney Springs - Orlando;12653;45;25 de setembro de 2016;5;Bom passeio para noite;alessandro853;Padrão Disney. No dia que não for ao parque, por algum motivo, seja por compras, ou por que decidiu relaxar, vale uma passada no DS. Melhor loja de produtos Disney, melhor que nos parques.
Disney Springs - Orlando;12653;45;25 de setembro de 2016;4;Passeios,compras e refeição;Ovidioleandro P;Lugar cheio de lojas, restaurantes, e atrações como música ao vivo em várias áreas. Ótimo para todas as idades.
Disney Springs - Orlando;12653;45;25 de setembro de 2016;5;Passem por lá;Amanda D;Fui conhecer o Springs e não me arrependi. Esta lindo e muito grande. Tem muitas lojas e restaurantes . O T- Rex é maravilhoso. Além disso, tem a maior loja da Disney , gente é enorme. E o estacionamento é gratuito. Muito legal.
Disney Springs - Orlando;12653;45;25 de setembro de 2016;4;Antigo downtown Disney...;RGGhellere;Ótimo lugar para fazer compras e matar um pouco de tempo. Ótimas opções de lojas e ex lentes restaurantes. Aqui também fica uma atração fixa do cirque du soleil.
Disney Springs - Orlando;12653;45;24 de setembro de 2016;5;Maravilhoso;Helenbarros7;Se antes já era maravilhoso, depois da reforma se tornou imperdível. Excelente gama de lojas, bares, restaurantes pra todos os gostos e paladares. Agrada de crianças até os adultos mais exigentes. Não pode ficar fora do seu roteiro!
Disney Springs - Orlando;12653;45;23 de setembro de 2016;5;Continua muito bom;marco_mandarino;Após as reformas e sua ampliação o lugar continua incrível. Muitas opções para compras, comer e o mais importante, passar ótimas horas andando por entres as lojas da Disney entre outras. Se você for a orlando precisa ir nesse lugar. Estacionamento super fácil, gratuito e muito organizado.
Disney Springs - Orlando;12653;45;22 de setembro de 2016;4;Diversão;julietamariao;Mais um local de entretenimento em Orlando, com lojas, restaurantes, teatro, circo, passeio de balão e passei de carro-lancha no lago. Ou seja, diversão para o dia inteiro para toda família!
Disney Springs - Orlando;12653;45;22 de setembro de 2016;5;Fantástico!;licaportto;Um excelente lugar pra passar uma tarde ou até mesmo curtir a noite, um monte de lojas e restaurantes e mais atrações pra todos os gostos. Fomos na loja da Lego, e jantamos no fantástico restaurante T-Rex experiência que meus filhos amaram! Vale a pena ir conhecer e passear.
Disney Springs - Orlando;12653;45;21 de setembro de 2016;5;Lugar lindo!;Isadora d;Não deixe de visitar o Disney Springs se for para Orlando. É um lugar lindo e cheio de coisas para fazer: desde restaurantes e lojas atéshows do Cirque du Soleil. E tem também a maior loja da Disney: World of Disney.
Disney Springs - Orlando;12653;45;19 de setembro de 2016;5;Muito aconchegante;Thalita M;Possui 3 grandes áreas. Recomendo pegar o barco que tem quase na frente do Cirque du Soleil e ir à área da lojinha do MK, que é um verdadeiro encanto e onde você encontra belíssimas relíquias. O lugar é super organizado como um todo. É onde tem o passeio de balão. Se você comprar seus ingressos no Brasil, pode também ganhar tempo trocando seus ingressos da Disney pelo cartão na Guest House de lá sem nenhuma fila.
Disney Springs - Orlando;12653;45;19 de setembro de 2016;5;Ótimo lugar para passear;Renata F;O lugar é lindo, durante a noite tem shows na parte aberta. A loja da Disney é lindíssima, a da Lego também é sensacional! O restaurante Earl of sanduich, é o típico BBB (bom, bonito e barato).
Disney Springs - Orlando;12653;45;18 de setembro de 2016;4;Para passear;BpSouza;Este é um lugar para se passear a pé. Tem muitas atrações, incluindo o cirque d'soleil. Tem bons restaurantes e é um local bonito e agradável. Vale a pena conhecer.
Disney Springs - Orlando;12653;45;17 de setembro de 2016;5;Um ótimo lugar para um passeio na Disney;anacarolinaroriz;O Disney Springs está ainda mais bonito depois da reforma. Vale muito a pena um passeio por lá! Tem várias lojas muito boas como a World of Disney e a Once Upon a Toy, além de marcas conhecidas como Mac e Sephora. Tem restaurantes para todos os gostos e bolsos. Além disso lá fica o Disney Quest, o circo e vc pode fazer um passeio de balão por 20 dólares.
Disney Springs - Orlando;12653;45;17 de setembro de 2016;5;Melhor impossível;gabrielcN2022PD;Muito bom !!!! Vale muito a pena passear à noite, jantar e fazer compras Lindo lugar , Lego , Kate spades , loja da Coca Cola entre outros
Disney Springs - Orlando;12653;45;16 de setembro de 2016;4;Excelente passeio para o final da tarde a a noite;mmhirae;Com a reforma a Downtown Disney passou a ser a Disney Springs, possuem um excelente complexo de prédios garagens, um excelente passeio, varias lojas para compras e excelentes opções de refeição, como tudo na Disney, os detalhes da organização e decoração são esplendidos, e bom reservar pelo menos umas três horas
Disney Springs - Orlando;12653;45;16 de setembro de 2016;4;Ótima estrutura para passeios;Elderbbsc;Depois de um dia nos parques de Orlando, um lugar agradável para passear. Muitas lojas e restaurantes bacanas, com estacionamento coberto free. Neste local tem um Circo de Soleil permanente. Diversão garantida.
Disney Springs - Orlando;12653;45;16 de setembro de 2016;5;Renovação!;David C;A antiga Downtown Disney foi renovada, hoje a chamada Disney Springs ganhou novos acessos, garagens e áreas com grandes lojas e novas decorações. Ainda não está totalmente terminado, mas diria que cerca de 90% já está pronto.
Disney Springs - Orlando;12653;45;15 de setembro de 2016;5;Fantástico!;mreginaa;O antigo Downtown Disney, agora chama-se Disney Springs. A entrada é gratuita neste parque. Vale a pena visitar, tem cinema, teatro, shows de rua, restaurantes e as lindas lojas originais da Disney. Recomendo!
Disney Springs - Orlando;12653;45;15 de setembro de 2016;5;Um encanto;Helayne G;Esse lugar é maravilhoso para todas as idades. Ano passado mudou de nome, essa área era conhecida como Downtown Disney e agora Disney Springs. Diversas lojas, restaurantes, atrações, um passeio para no mínimo um dia completo, caso queira explorar bastante e com calma.
Disney Springs - Orlando;12653;45;14 de setembro de 2016;5;Tudo novo;127renatok;Há pouco tempo o antigo Disney Downtown passou por grandes reformas e agora está todo renovado. Muitas lojas novas, inclusive uma da Uniqlo e Coca-Cola e muitos restaurantes bons. dois prédios grandes de estacionamento, estão ampliando as avenidas de acesso deixando mais fácil chegar e parar o carro.
Disney Springs - Orlando;12653;45;14 de setembro de 2016;5;Um mundo para ver;289MarcosR;A recém reformada área do Downtown Disney, agora "Disney Springs" oferece uma enorme variedade de opções para um passeio ou refeições com amigos ou em família. Com diversos restaurantes e lojas é um programa para um dia completo ou mais.
Disney Springs - Orlando;12653;45;14 de setembro de 2016;5;Passeio Obrigatório.;king_abacaxi;Era conhecida anteriormente como Downtown Disney, foi reformulada recentemente e ficou ainda melhor, com atrações variadas, musica ao vivo, as mais variadas lojas , restaurantes com atrações e visuais diferenciados.
Disney Springs - Orlando;12653;45;13 de setembro de 2016;5;Imperdível!!;Maria Raquel M;Lugar com atrações variadas: músicas ao vivo, restaurantes, wi fi grátis, lojas, estacionamento gratuito. Ótimo local para ir no final da tarde, sentar e apreciar o ambiente.
Disney Springs - Orlando;12653;45;13 de setembro de 2016;5;Um lugar para se conhecer;novPorto_Portugal;Um local incrível que apesenta uma mistura eclética de muitas lojas ,inclusive uma que recomendo a da Coca -Cola com uma variedade de objetos típicos e da marca ,vale a muito a pena conhecer , da vontade de comprar tudo .No mesmo espaço no andar superior se encontra um restaurante .Muitos restaurantes e bares diversificados para todos os gostos ,muitas lojas de produtos da Disney e outros .Mas o que mais gostei foi de assistir o Cirque du Soleil neste local . É um ótimo local para se visitar quando os parques fecham .Fui com o ônibus gratuito do hotel onde fiquei hospeda
Disney Springs - Orlando;12653;45;13 de setembro de 2016;5;Voltarei em breve!;BarbaraRecife;Amei o lugar! Cheio de barzinhos, lojas, música, muito animado... As lojas da Disney, são uma atração a parte!
Disney Springs - Orlando;12653;45;13 de setembro de 2016;5;Vá com tempo e aproveite!;Jaqueta;Lugar ótimo para passear e fazer compras.. Não fui com muito tempo, fiquei umas 3 horas passeando mais ou menos e deixei de entrar em muitos lugares que gostaria de ter ido. Acho que vale reservar umas 5 horas para aproveitar bem.. Tem várias lojas legais (Coca-Cola, Sephora, Lego, etc.), bastante opção para comer, além de ser um lugar lindo para um passeio. O estacionamento é gratuito, o que é um ponto muito interessante.
Disney Springs - Orlando;12653;45;13 de setembro de 2016;5;Para ir a noite;vivian a;A noite se nao tem o que fazer eh so ir passear no Disney Springs, tem muita coisa divertida para fazer e restaurantes
Disney Springs - Orlando;12653;45;10 de setembro de 2016;3;Shopping ao ar livre;Sandra M;Sinceramente, não gostei. Shopping ao ar livre: restaurantes, lojas, shows, badalação. Achei chato e muito cheio.
Disney Springs - Orlando;12653;45;9 de setembro de 2016;5;Comida e lojas;CarlosSus5565;Opção razoável de comida e lojas Melhor do que comer no hotel Estacionamento caótico, porém gratuito Loja da lego é enorme e muito bacana
Disney Springs - Orlando;12653;45;7 de setembro de 2016;5;Lindo;maria das graca... p;Local com diversas atrações desde musicas ao vivo quanto de shows individuais. Local bastante alegres e de fácil acesso. Ainda tem a loja da Disney onde se mora bastante coisas para se dar de presente. Vale a pena conhecer.
Disney Springs - Orlando;12653;45;5 de setembro de 2016;4;Lindo;Caroline S;Um complexo de lojas e restaurantes sensacional. Ótimo para dar um passeio, no meio encontra-se um lindo lago.
Disney Springs - Orlando;12653;45;5 de setembro de 2016;5;Maravilhoso!!;leiamaria;Otimas lojas, passeios e fotos incriveis para tirar aqui! Muito bom pra conseguir comprar suvenirs da Disney!
Disney Springs - Orlando;12653;45;4 de setembro de 2016;3;LOTADO!!!;Jubinha;Gostei muito das mudanças no estacionamento.. muito mais vagas.... acesso fácil. mesmo com as obras... . o que não gostei é que fomos num final de tarde e estava INSUPORTÁVEL até para andar..,.. não preciso nem falar que não deu pra jantar em lugar nenhum.. . Fomos num outro dia de manhã. ai estava BEM melhor.. deu até pra dar uma voltinha em algumas lojas.... . continua bem agradável.. realmente grande.. muitas lojas e restaurantes.... vale a pena ir mais de uma vez e cada vez conhecer uma parte.. porque realmente é MUITO grande.... . tem uma área com carrousel, trenzinho.. etc.. meu filho se divertiu... pelo menos ele se distrai.. já que eles se cansam das lojas rapidinho!!!
Disney Springs - Orlando;12653;45;2 de setembro de 2016;4;lindo lugar!;neroricardo;lindo para passear, fazer compras, um pouco caro tudo la. bom que o estacionamento é gratis. restaurantes fecham muito cedo a noite.
Disney Springs - Orlando;12653;45;30 de agosto de 2016;1;Carrinho de Bebe de meu filho foi roubado!!!;renatoc928;Nao se engane com o famoso "Nao existe roubo na Disney". Acabei de ser vitima de um. Dia 25/08/16 fui com minha familia jantar no Frontera Cocina, no Disney Springs, e a recepcionista nao deixou entrar com o carrinho de bebê, mesmo estando o restaurante vazio. pediu para deixa-lo fora. Na saida, nao encontramos mais o carrinho. um seguranca fez um relatorio do ocorrido. Como em 2 dias o carrinho nao apareceu, fui ao Atendimento muira conversa, unica coisa que consegui ate agora foi terem me dado um novo carrinho vagabundo que custa cerca de U$40, enquanto o roubado custa US$ 170. Fora o tempo perdido tentando resolver isso e o transtorno. Estou indiguinado! e continuarei lutando pelo reembolso, pois acho um absurdo.
Disney Springs - Orlando;12653;45;28 de agosto de 2016;5;Encantador;404fernandaa;Lugar mágico! Pena que fomos um dia só! Várias bandas tocando todo tipo de música! Várias lojas. A maior loja da Disney está lá! Uma loja enorme da lego de enlouquecer as crianças! Jantamos por lá e curtimos uma bandinha. Adoramos!
